Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-123.18,49.19,VANCOUVER INTL A,1108395,07/02/2025,2025,2,7,,2.1,,-8.9,,-3.4,,21.4,,0,,0,,0,,0,,2,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,08/02/2025,2025,2,8,,3.5,,-2.5,,0.5,,17.5,,0,,0,,0.2,,0.2,,0,T,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,09/02/2025,2025,2,9,,1.7,,-2.6,,-0.5,,18.5,,0,,0.3,,0,T,0.3,,2,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/02/2025,2025,2,10,,1.6,,-5.5,,-2,,20,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/02/2025,2025,2,11,,0.2,,-8.6,,-4.2,,22.2,,0,,0,,0,,0,,1,E,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/02/2025,2025,2,12,,1.5,,-8.1,,-3.3,,21.3,,0,,0,,0,,0,,1,,20,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,13/02/2025,2025,2,13,,2.9,,-7.8,,-2.5,,20.5,,0,,0,,0,,0,,1,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,14/02/2025,2025,2,14,,6,,-4.7,,0.7,,17.3,,0,,0,,0,,0,,1,E,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,15/02/2025,2025,2,15,,4.6,,2,,3.3,,14.7,,0,,3.3,,0,,3.3,,1,,10,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,16/02/2025,2025,2,16,,7.1,,2.8,,5,,13,,0,,5,,0,,5,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,17/02/2025,2025,2,17,,8.3,,2.3,,5.3,,12.7,,0,,1.9,,0,,1.9,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,18/02/2025,2025,2,18,,9.9,,4.1,,7,,11,,0,,0.3,,0,,0.3,,,,14,,75,
-123.18,49.19,VANCOUVER INTL A,1108395,19/02/2025,2025,2,19,,9.7,,5.9,,7.8,,10.2,,0,,9.6,,0,,9.6,,,,12,,61,
-123.18,49.19,VANCOUVER INTL A,1108395,20/02/2025,2025,2,20,,8.7,,6.6,,7.7,,10.3,,0,,0.8,,0,,0.8,,,,15,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,21/02/2025,2025,2,21,,8.7,,5.5,,7.1,,10.9,,0,,12.9,,0,,12.9,,,,7,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,22/02/2025,2025,2,22,,10.7,,7.7,,9.2,,8.8,,0,,14.2,,0,,14.2,,,,14,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,23/02/2025,2025,2,23,,12.2,,5.5,,8.9,,9.1,,0,,9.8,,0,,9.8,,,,19,,31,
-123.18,49.19,VANCOUVER INTL A,1108395,24/02/2025,2025,2,24,,11.2,,6.1,,8.7,,9.3,,0,,4,,0,,4,,,,9,,54,
-123.18,49.19,VANCOUVER INTL A,1108395,25/02/2025,2025,2,25,,9.7,,6,,7.9,,10.1,,0,,15.6,,0,,15.6,,,,12,,69,
-123.18,49.19,VANCOUVER INTL A,1108395,26/02/2025,2025,2,26,,11.8,,4.9,,8.4,,9.6,,0,,0,,0,,0,,,,10,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,27/02/2025,2025,2,27,,14.9,,3.7,,9.3,,8.7,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,28/02/2025,2025,2,28,,11,,5.9,,8.5,,9.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,01/03/2025,2025,3,1,,11.2,,2.9,,7.1,,10.9,,0,,0,,0,,0,,,,31,,31,
-123.18,49.19,VANCOUVER INTL A,1108395,02/03/2025,2025,3,2,,10.6,,4.7,,7.7,,10.3,,0,,0,,0,,0,,,,25,,40,
-123.18,49.19,VANCOUVER INTL A,1108395,03/03/2025,2025,3,3,,11.1,,4,,7.6,,10.4,,0,,0.2,,0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,04/03/2025,2025,3,4,,9.8,,6.8,,8.3,,9.7,,0,,2.9,,0,,2.9,,,,15,,45,
-123.18,49.19,VANCOUVER INTL A,1108395,05/03/2025,2025,3,5,,10.4,,2.7,,6.6,,11.4,,0,,0.5,,0,,0.5,,,,19,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,06/03/2025,2025,3,6,,9.6,,1.2,,5.4,,12.6,,0,,0,,0,,0,,,,33,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,07/03/2025,2025,3,7,,8.5,,2.1,,5.3,,12.7,,0,,0,,0,,0,,,,9,,34,
-123.18,49.19,VANCOUVER INTL A,1108395,08/03/2025,2025,3,8,,,M,,M,,M,,M,,M,18.3,,0,,18.3,,,,13,,44,
-123.18,49.19,VANCOUVER INTL A,1108395,09/03/2025,2025,3,9,,10,,4.4,,7.2,,10.8,,0,,9.8,,0,,9.8,,,,14,,47,
-123.18,49.19,VANCOUVER INTL A,1108395,10/03/2025,2025,3,10,,8.5,,1.8,,5.2,,12.8,,0,,1.3,,0,,1.3,,,,25,,45,
-123.18,49.19,VANCOUVER INTL A,1108395,11/03/2025,2025,3,11,,6.7,,4.2,,5.5,,12.5,,0,,4,,0,,4,,,,10,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,12/03/2025,2025,3,12,,8.4,,4.6,,6.5,,11.5,,0,,8.9,,0,,8.9,,,,9,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,13/03/2025,2025,3,13,,9,,3.5,,6.3,,11.7,,0,,0.4,,0,,0.4,,,,19,,49,
-123.18,49.19,VANCOUVER INTL A,1108395,14/03/2025,2025,3,14,,10.7,,1.5,,6.1,,11.9,,0,,0,T,0,,0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,15/03/2025,2025,3,15,,9.2,,3.4,,6.3,,11.7,,0,,5.2,,0,,5.2,,,,18,,42,
-123.18,49.19,VANCOUVER INTL A,1108395,16/03/2025,2025,3,16,,10.3,,4.2,,7.3,,10.7,,0,,0.4,,0,,0.4,,,,17,,44,
-123.18,49.19,VANCOUVER INTL A,1108395,17/03/2025,2025,3,17,,9.6,,0.8,,5.2,,12.8,,0,,0,,0,,0,,,,23,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,18/03/2025,2025,3,18,,9.8,,-0.4,,4.7,,13.3,,0,,0,T,0,,0,T,,,30,,31,
-123.18,49.19,VANCOUVER INTL A,1108395,19/03/2025,2025,3,19,,9.6,,5.9,,7.8,,10.2,,0,,2,,0,,2,,,,5,,57,
-123.18,49.19,VANCOUVER INTL A,1108395,20/03/2025,2025,3,20,,9.5,,4.8,,7.2,,10.8,,0,,6.9,,0,,6.9,,,,13,,55,
-123.18,49.19,VANCOUVER INTL A,1108395,21/03/2025,2025,3,21,,9.3,,4.8,,7.1,,10.9,,0,,9.5,,0,,9.5,,,,14,,45,
-123.18,49.19,VANCOUVER INTL A,1108395,22/03/2025,2025,3,22,,10.2,,3.3,,6.8,,11.2,,0,,6.1,,0,,6.1,,,,20,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,23/03/2025,2025,3,23,,11.1,,4.8,,8,,10,,0,,14,,0,,14,,,,8,,36,
-123.18,49.19,VANCOUVER INTL A,1108395,24/03/2025,2025,3,24,,12.1,,8.1,,10.1,,7.9,,0,,10.9,,0,,10.9,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,25/03/2025,2025,3,25,,16.1,,8,,12.1,,5.9,,0,,1.7,,0,,1.7,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,26/03/2025,2025,3,26,,16.3,,7,,11.7,,6.3,,0,,8,,0,,8,,,,2,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,27/03/2025,2025,3,27,,15.4,,9.6,,12.5,,5.5,,0,,12.4,,0,,12.4,,,,11,,40,
-123.18,49.19,VANCOUVER INTL A,1108395,28/03/2025,2025,3,28,,11.4,,8.6,,10,,8,,0,,2.3,,0,,2.3,,,,12,,49,
-123.18,49.19,VANCOUVER INTL A,1108395,29/03/2025,2025,3,29,,12.6,,6.8,,9.7,,8.3,,0,,2.4,,0,,2.4,,,,10,,42,
-123.18,49.19,VANCOUVER INTL A,1108395,30/03/2025,2025,3,30,,11.1,,2.1,,6.6,,11.4,,0,,0,T,0,,0,T,,,29,,31,
-123.18,49.19,VANCOUVER INTL A,1108395,31/03/2025,2025,3,31,,12.9,,6.9,,9.9,,8.1,,0,,4.2,,0,,4.2,,,,11,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,01/04/2025,2025,4,1,,12.1,,6.2,,9.2,,8.8,,0,,3.8,,0,,3.8,,,,29,,36,
-123.18,49.19,VANCOUVER INTL A,1108395,02/04/2025,2025,4,2,,12.1,,5.7,,8.9,,9.1,,0,,8.4,,0,,8.4,,,,29,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,03/04/2025,2025,4,3,,11.7,,4.4,,8.1,,9.9,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,04/04/2025,2025,4,4,,13,,3.9,,8.5,,9.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,05/04/2025,2025,4,5,,18,,4.8,,11.4,,6.6,,0,,0,T,0,,0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,06/04/2025,2025,4,6,,15.3,,9.2,,12.3,,5.7,,0,,27.5,,0,,27.5,,,,11,,42,
-123.18,49.19,VANCOUVER INTL A,1108395,07/04/2025,2025,4,7,,13.3,,8.4,,10.9,,7.1,,0,,9.3,,0,,9.3,,,,35,,42,
-123.18,49.19,VANCOUVER INTL A,1108395,08/04/2025,2025,4,8,,11.7,,7.7,,9.7,,8.3,,0,,12.9,,0,,12.9,,,,17,,49,
-123.18,49.19,VANCOUVER INTL A,1108395,09/04/2025,2025,4,9,,,M,,M,,M,,M,,M,0,,0,,0,,,,19,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,10/04/2025,2025,4,10,,15.5,,8.1,,11.8,,6.2,,0,,0.4,,0,,0.4,,,,19,,53,
-123.18,49.19,VANCOUVER INTL A,1108395,11/04/2025,2025,4,11,,12.4,,3.8,,8.1,,9.9,,0,,0,,0,,0,,,,22,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,12/04/2025,2025,4,12,,12.1,,6.3,,9.2,,8.8,,0,,0,,0,,0,,,,28,,53,
-123.18,49.19,VANCOUVER INTL A,1108395,13/04/2025,2025,4,13,,12.3,,2.6,,7.5,,10.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,14/04/2025,2025,4,14,,13.6,,4,,8.8,,9.2,,0,,0,,0,,0,,,,29,,47,
-123.18,49.19,VANCOUVER INTL A,1108395,15/04/2025,2025,4,15,,14.3,,8,,11.2,,6.8,,0,,0,,0,,0,,,,21,,49,
-123.18,49.19,VANCOUVER INTL A,1108395,16/04/2025,2025,4,16,,14.4,,7.2,,10.8,,7.2,,0,,0,,0,,0,,,,29,,47,
-123.18,49.19,VANCOUVER INTL A,1108395,17/04/2025,2025,4,17,,15.7,,1.1,,8.4,,9.6,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,18/04/2025,2025,4,18,,16.9,,3.7,,10.3,,7.7,,0,,0,T,0,,0,T,,,28,,59,
-123.18,49.19,VANCOUVER INTL A,1108395,19/04/2025,2025,4,19,,14,,8.1,,11.1,,6.9,,0,,0.8,,0,,0.8,,,,28,,66,
-123.18,49.19,VANCOUVER INTL A,1108395,20/04/2025,2025,4,20,,13.2,,8.3,,10.8,,7.2,,0,,0.2,,0,,0.2,,,,29,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,21/04/2025,2025,4,21,,11.7,,6.8,,9.3,,8.7,,0,,0,,0,,0,,,,28,,49,
-123.18,49.19,VANCOUVER INTL A,1108395,22/04/2025,2025,4,22,,12.8,,2.3,,7.6,,10.4,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,23/04/2025,2025,4,23,,14.6,,2.8,,8.7,,9.3,,0,,0,,0,,0,,,,15,,68,
-123.18,49.19,VANCOUVER INTL A,1108395,24/04/2025,2025,4,24,,16.7,,3.9,,10.3,,7.7,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,25/04/2025,2025,4,25,,16.4,,6,,11.2,,6.8,,0,,0,,0,,0,,,,31,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,26/04/2025,2025,4,26,,15,,9.6,,12.3,,5.7,,0,,0,,0,,0,,,,30,,49,
-123.18,49.19,VANCOUVER INTL A,1108395,27/04/2025,2025,4,27,,15.6,,7.1,,11.4,,6.6,,0,,0,,0,,0,,,,20,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,28/04/2025,2025,4,28,,11.9,,9.5,,10.7,,7.3,,0,,6.4,,0,,6.4,,,,11,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,29/04/2025,2025,4,29,,14.5,,9.1,,11.8,,6.2,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,30/04/2025,2025,4,30,,15.1,,7,,11.1,,6.9,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,01/05/2025,2025,5,1,,18.5,,5.2,,11.9,,6.1,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,02/05/2025,2025,5,2,,22.4,,8.5,,15.5,,2.5,,0,,2.8,,0,,2.8,,,,25,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,03/05/2025,2025,5,3,,14,,9,,11.5,,6.5,,0,,2,,0,,2,,,,27,,52,
-123.18,49.19,VANCOUVER INTL A,1108395,04/05/2025,2025,5,4,,,M,,M,,M,,M,,M,0,,0,,0,,,,29,,40,
-123.18,49.19,VANCOUVER INTL A,1108395,05/05/2025,2025,5,5,,,M,,M,,M,,M,,M,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,06/05/2025,2025,5,6,,19.8,,7.2,,13.5,,4.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,07/05/2025,2025,5,7,,18.4,,10.7,,14.6,,3.4,,0,,2.4,,0,,2.4,,,,17,,66,
-123.18,49.19,VANCOUVER INTL A,1108395,08/05/2025,2025,5,8,,15.4,,5.7,,10.6,,7.4,,0,,0,,0,,0,,,,27,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,09/05/2025,2025,5,9,,17.2,,7.3,,12.3,,5.7,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/05/2025,2025,5,10,,17.4,,9.3,,13.4,,4.6,,0,,0,T,0,,0,T,,,14,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,11/05/2025,2025,5,11,,17.9,,9.6,,13.8,,4.2,,0,,0,,0,,0,,,,11,,34,
-123.18,49.19,VANCOUVER INTL A,1108395,12/05/2025,2025,5,12,,16.7,,7.8,,12.3,,5.7,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,13/05/2025,2025,5,13,,17.8,,7.4,,12.6,,5.4,,0,,0.9,,0,,0.9,,,,18,,40,
-123.18,49.19,VANCOUVER INTL A,1108395,14/05/2025,2025,5,14,,17.2,,10.3,,13.8,,4.2,,0,,0,,0,,0,,,,29,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,15/05/2025,2025,5,15,,12.2,,9.6,,10.9,,7.1,,0,,3.2,,0,,3.2,,,,13,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,16/05/2025,2025,5,16,,12.9,,9.1,,11,,7,,0,,7.2,,0,,7.2,,,,13,,31,
-123.18,49.19,VANCOUVER INTL A,1108395,17/05/2025,2025,5,17,,15.3,,10.2,,12.8,,5.2,,0,,7,,0,,7,,,,28,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,18/05/2025,2025,5,18,,16.5,,9.3,,12.9,,5.1,,0,,0,T,0,,0,T,,,28,,43,
-123.18,49.19,VANCOUVER INTL A,1108395,19/05/2025,2025,5,19,,15.2,,8.5,,11.9,,6.1,,0,,9.6,,0,,9.6,,,,19,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,20/05/2025,2025,5,20,,16.6,,8.4,,12.5,,5.5,,0,,0.3,,0,,0.3,,,,22,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,21/05/2025,2025,5,21,,16.1,,9.6,,12.9,,5.1,,0,,0,,0,,0,,,,29,,34,
-123.18,49.19,VANCOUVER INTL A,1108395,22/05/2025,2025,5,22,,17.6,,7.8,,12.7,,5.3,,0,,0,,0,,0,,,,18,,34,
-123.18,49.19,VANCOUVER INTL A,1108395,23/05/2025,2025,5,23,,17.3,,10.1,,13.7,,4.3,,0,,0,,0,,0,,,,11,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,24/05/2025,2025,5,24,,19.6,,9.4,,14.5,,3.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,25/05/2025,2025,5,25,,20.1,,9.2,,14.7,,3.3,,0,,0,T,0,,0,T,,,12,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,26/05/2025,2025,5,26,,,M,,M,,M,,M,,M,6,,0,,6,,,,21,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,27/05/2025,2025,5,27,,19.3,,11.6,,15.5,,2.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,28/05/2025,2025,5,28,,27.9,,10.6,,19.3,,0,,1.3,,0,,0,,0,,,,19,,31,
-123.18,49.19,VANCOUVER INTL A,1108395,29/05/2025,2025,5,29,,19.6,,12,,15.8,,2.2,,0,,5.8,,0,,5.8,,,,26,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,30/05/2025,2025,5,30,,21.6,,11,,16.3,,1.7,,0,,0,,0,,0,,,,31,,44,
-123.18,49.19,VANCOUVER INTL A,1108395,31/05/2025,2025,5,31,,16.8,,12.9,,14.9,,3.1,,0,,10.2,,0,,10.2,,,,26,,51,
-123.18,49.19,VANCOUVER INTL A,1108395,01/06/2025,2025,6,1,,17.7,,10.2,,14,,4,,0,,0,,0,,0,,,,27,,53,
-123.18,49.19,VANCOUVER INTL A,1108395,02/06/2025,2025,6,2,,17.9,,11.1,,14.5,,3.5,,0,,0,,0,,0,,,,29,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,03/06/2025,2025,6,3,,18.6,,11.4,,15,,3,,0,,0,,0,,0,,,,30,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,04/06/2025,2025,6,4,,17.1,,12.6,,14.9,,3.1,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,05/06/2025,2025,6,5,,20.2,,10,,15.1,,2.9,,0,,0,,0,,0,,,,25,,43,
-123.18,49.19,VANCOUVER INTL A,1108395,06/06/2025,2025,6,6,,21.7,,14.5,,18.1,,0,,0.1,,0,,0,,0,,,,31,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,07/06/2025,2025,6,7,,21.1,,13.6,,17.4,,0.6,,0,,0,,0,,0,,,,31,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,08/06/2025,2025,6,8,,23.6,,13.5,,18.6,,0,,0.6,,0,,0,,0,,,,29,,36,
-123.18,49.19,VANCOUVER INTL A,1108395,09/06/2025,2025,6,9,,,M,,M,,M,,M,,M,0,,0,,0,,,,31,,45,
-123.18,49.19,VANCOUVER INTL A,1108395,10/06/2025,2025,6,10,,19.8,,12.8,,16.3,,1.7,,0,,0,,0,,0,,,,29,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,11/06/2025,2025,6,11,,19.3,,12.5,,15.9,,2.1,,0,,0,,0,,0,,,,29,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,12/06/2025,2025,6,12,,15.7,,11.9,,13.8,,4.2,,0,,0,,0,,0,,,,10,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,13/06/2025,2025,6,13,,18.4,,11.2,,14.8,,3.2,,0,,0,,0,,0,,,,20,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,14/06/2025,2025,6,14,,19.5,,12.5,,16,,2,,0,,0,,0,,0,,,,18,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,15/06/2025,2025,6,15,,20.2,,9.2,,14.7,,3.3,,0,,0,,0,,0,,,,21,,35,
